Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Idempotency,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Hardware Specific Commands,"
































































































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Assumption about Environment,"None 




"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,2,Add Gluster storage domain,Broken Dependency Chain,Task did not check the correctness of execution.
Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Idempotency,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Hardware Specific Commands,"
































































































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Assumption about Environment,"None 




"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,4,Log append to succeed_storage_domains,Broken Dependency Chain,None
Repository Name,File Name,Line Number,Task Name,Smell Name,Smell Description
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Idempotency,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Version Specific Installation,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Outdated Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Missing Dependencies,None
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Hardware Specific Commands,"
































































































































































"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Assumption about Environment,"None 




"
/home/ghazal/Ansible-Reproducibility/src/extraction/test/testScripts/ovirt-ansible-collection,add_glusterfs_domain.yml,20,Log append to failed_storage_domains,Broken Dependency Chain,None
